season,competition,category,table_type,source_file,saved_at,team_fbref,team,team_fbref_id,players_used,avg_age,games,minutes,minutes_per_game,minutes_pct,minutes_90s,games_starts,minutes_per_start,games_complete,games_subs,minutes_per_sub,unused_subs,points_per_game,on_goals_for,on_goals_against,plus_minus,plus_minus_per90,team_href
2017-2018,Premier League,playing_time,squad_for,2017-2018 Premier League Stats _ FBref.com.html,2026-09-20T20:42:06.730004+00:00,Manchester City,Man City,b8fd03ef,25,26.4,38,"3,420",90,100,38.0,418,,,106,0,158,2.63,106,27,+79,+2.08,https://fbref.com/en/squads/b8fd03ef/2017-2018/Manchester-City-Stats
2017-2018,Premier League,playing_time,squad_for,2017-2018 Premier League Stats _ FBref.com.html,2026-09-20T20:42:06.730004+00:00,Manchester Utd,Man Utd,19538871,27,26.7,38,"3,420",90,100,38.0,418,,,111,0,155,2.13,68,28,+40,+1.05,https://fbref.com/en/squads/19538871/2017-2018/Manchester-United-Stats
2017-2018,Premier League,playing_time,squad_for,2017-2018 Premier League Stats _ FBref.com.html,2026-09-20T20:42:06.730004+00:00,Newcastle,Newcastle,b2b47a98,27,25.6,38,"3,420",90,100,38.0,418,,,112,0,154,1.16,39,47,-8,-0.21,https://fbref.com/en/squads/b2b47a98/2017-2018/Newcastle-United-Stats
2017-2018,Premier League,playing_time,squad_for,2017-2018 Premier League Stats _ FBref.com.html,2026-09-20T20:42:06.730004+00:00,Southampton,Southampton,33c895d4,26,26.2,38,"3,420",90,100,38.0,418,,,113,0,153,0.95,37,56,-19,-0.50,https://fbref.com/en/squads/33c895d4/2017-2018/Southampton-Stats
2017-2018,Premier League,playing_time,squad_for,2017-2018 Premier League Stats _ FBref.com.html,2026-09-20T20:42:06.730004+00:00,Stoke City,Stoke,17892952,30,27.5,38,"3,420",90,100,38.0,418,,,92,0,174,0.87,35,68,-33,-0.87,https://fbref.com/en/squads/17892952/2017-2018/Stoke-City-Stats
2017-2018,Premier League,playing_time,squad_for,2017-2018 Premier League Stats _ FBref.com.html,2026-09-20T20:42:06.730004+00:00,Swansea City,Swansea,fb10988f,26,27.2,38,"3,420",90,100,38.0,418,,,109,0,157,0.87,28,56,-28,-0.74,https://fbref.com/en/squads/fb10988f/2017-2018/Swansea-City-Stats
2017-2018,Premier League,playing_time,squad_for,2017-2018 Premier League Stats _ FBref.com.html,2026-09-20T20:42:06.730004+00:00,Tottenham,Spurs,361ca564,25,25.8,38,"3,420",90,100,38.0,418,,,108,0,157,2.03,74,36,+38,+1.00,https://fbref.com/en/squads/361ca564/2017-2018/Tottenham-Hotspur-Stats
2017-2018,Premier League,playing_time,squad_for,2017-2018 Premier League Stats _ FBref.com.html,2026-09-20T20:42:06.730004+00:00,Watford,Watford,2abfe087,29,27.9,38,"3,420",90,100,38.0,418,,,111,0,155,1.08,44,64,-20,-0.53,https://fbref.com/en/squads/2abfe087/2017-2018/Watford-Stats
2017-2018,Premier League,playing_time,squad_for,2017-2018 Premier League Stats _ FBref.com.html,2026-09-20T20:42:06.730004+00:00,West Brom,West Brom,60c6b05f,24,29.1,38,"3,420",90,100,38.0,418,,,108,0,157,0.82,31,56,-25,-0.66,https://fbref.com/en/squads/60c6b05f/2017-2018/West-Bromwich-Albion-Stats
2017-2018,Premier League,playing_time,squad_for,2017-2018 Premier League Stats _ FBref.com.html,2026-09-20T20:42:06.730004+00:00,West Ham,West Ham,7c21e445,27,28.0,38,"3,420",90,100,38.0,418,,,97,0,167,1.11,48,68,-20,-0.53,https://fbref.com/en/squads/7c21e445/2017-2018/West-Ham-United-Stats
