season,competition,category,table_type,source_file,saved_at,team_fbref,team,team_fbref_id,players_used,avg_age,games,minutes,minutes_per_game,minutes_pct,minutes_90s,games_starts,minutes_per_start,games_complete,games_subs,minutes_per_sub,unused_subs,points_per_game,on_goals_for,on_goals_against,plus_minus,plus_minus_per90,team_href
2025-2026,Premier League,playing_time,squad_against,2025-2026 Premier League Stats _ FBref.com.html,2026-09-20T20:38:40.531517+00:00,Leeds United,Leeds,5bfb9659,24,26.1,38,"3,420",90,100,38.0,418,83,265,153,21,189,1.39,56,49,+7,+0.18,https://fbref.com/en/squads/5bfb9659/2025-2026/Leeds-United-Stats
2025-2026,Premier League,playing_time,squad_against,2025-2026 Premier League Stats _ FBref.com.html,2026-09-20T20:38:40.531517+00:00,Liverpool,Liverpool,822bd0ba,24,26.2,38,"3,420",90,100,38.0,418,83,261,152,17,187,1.18,53,63,-10,-0.26,https://fbref.com/en/squads/822bd0ba/2025-2026/Liverpool-Stats
2025-2026,Premier League,playing_time,squad_against,2025-2026 Premier League Stats _ FBref.com.html,2026-09-20T20:38:40.531517+00:00,Manchester City,Man City,b8fd03ef,27,26.2,38,"3,420",90,100,38.0,418,83,259,159,18,183,0.71,35,77,-42,-1.11,https://fbref.com/en/squads/b8fd03ef/2025-2026/Manchester-City-Stats
2025-2026,Premier League,playing_time,squad_against,2025-2026 Premier League Stats _ FBref.com.html,2026-09-20T20:38:40.531517+00:00,Manchester Utd,Man Utd,19538871,27,26.1,38,"3,420",90,100,38.0,418,83,256,157,20,185,0.84,50,69,-19,-0.50,https://fbref.com/en/squads/19538871/2025-2026/Manchester-United-Stats
2025-2026,Premier League,playing_time,squad_against,2025-2026 Premier League Stats _ FBref.com.html,2026-09-20T20:38:40.531517+00:00,Newcastle,Newcastle,b2b47a98,26,26.0,38,"3,420",90,100,38.0,418,82,263,154,18,188,1.53,55,53,+2,+0.05,https://fbref.com/en/squads/b2b47a98/2025-2026/Newcastle-United-Stats
2025-2026,Premier League,playing_time,squad_against,2025-2026 Premier League Stats _ FBref.com.html,2026-09-20T20:38:40.531517+00:00,Nottingham,Nott'm Forest,e4a775cb,31,26.3,38,"3,420",90,100,38.0,418,82,269,148,19,190,1.55,51,48,+3,+0.08,https://fbref.com/en/squads/e4a775cb/2025-2026/Nottingham-Forest-Stats
2025-2026,Premier League,playing_time,squad_against,2025-2026 Premier League Stats _ FBref.com.html,2026-09-20T20:38:40.531517+00:00,Sunderland,Sunderland,8ef52968,29,26.3,38,"3,420",90,100,38.0,418,83,262,156,19,186,1.26,48,42,+6,+0.16,https://fbref.com/en/squads/8ef52968/2025-2026/Sunderland-Stats
2025-2026,Premier League,playing_time,squad_against,2025-2026 Premier League Stats _ FBref.com.html,2026-09-20T20:38:40.531517+00:00,Tottenham,Spurs,361ca564,31,26.3,38,"3,420",90,100,38.0,418,81,261,159,16,183,1.63,57,48,+9,+0.24,https://fbref.com/en/squads/361ca564/2025-2026/Tottenham-Hotspur-Stats
2025-2026,Premier League,playing_time,squad_against,2025-2026 Premier League Stats _ FBref.com.html,2026-09-20T20:38:40.531517+00:00,West Ham,West Ham,7c21e445,32,26.2,38,"3,420",90,100,38.0,418,84,260,160,21,182,1.74,65,46,+19,+0.50,https://fbref.com/en/squads/7c21e445/2025-2026/West-Ham-United-Stats
2025-2026,Premier League,playing_time,squad_against,2025-2026 Premier League Stats _ FBref.com.html,2026-09-20T20:38:40.531517+00:00,Wolves,Wolves,8cec06e1,31,26.2,38,"3,420",90,100,38.0,418,82,263,154,17,188,2.18,68,27,+41,+1.08,https://fbref.com/en/squads/8cec06e1/2025-2026/Wolverhampton-Wanderers-Stats
